text,intent
see if you can get me a room in colorado springs near garden of the gods from march 01 to march 02,book_hotel
"i need to report my card as stolen, please",report_lost_card
roll a pair of dice,roll_dice
help me with math,calculator
would you let me know the carry-on restrictions for american airlines,carry_on
"nice talking again, bye",goodbye
how do i inform my bank i'm going to paris,travel_notification
that is accurate,yes
i intend to apply for an american express card,new_card
i would like to apply for a credit card,new_card
what is the meaning of my life,meaning_of_life
when in europe would i be able to use a regular plug,plug_type
what is the minimum required payment for my cell phone bill,min_payment
would you kindly remove five mile run from my list of things to do,todo_list_update
i need to know when should i get my tires changed next,tire_change
what's on the reminder list,reminder
what was wrong with my card yesterday,card_declined
do i need an international visa to go to spain,international_visa
"book a flight from jacksonville, fl to atlanta, ga on 14 february 2019 and returning on 1 march 2019",book_flight
i want directions to the closest atm,directions
can you assure me i have a table at taco bell at 7pm,confirm_reservation
how's the fuel efficiency for city driving for this car,mpg
help me get a w2 to do my taxes,w2
will you add mopping to my to do list please,todo_list_update
i need sal to be texted and say i'll be there,text
is there a reason people exist,meaning_of_life
i would like to report a stolen card,report_lost_card
can you give me a thai dinner suggestion,meal_suggestion
"i want to change my oil if you can tell me what to do, and what kind do i get",oil_change_how
make me a reminder that tommorow is trash day,reminder_update
yes you are correct,yes
how healthy is stax chips,nutrition_info
i was at sears trying to buy clothes and my card got declined,card_declined
i have to know what plug that country uses,plug_type
can you help me find my luggage it was lost on delta flight abc123 from houston,lost_luggage
my car was looked at when,last_maintenance
what is the square root of 10500,calculator
change the speed of your voice to slower,change_speed
what's next when it seems there's a dead car battery,jump_start
how many calories are in cookies,calories
please dial david now,make_call
roll a dice for me,roll_dice
"yep, that's true",yes
how much can i expect on my next check,income
when is my meeting with dan scheduled for,meeting_schedule
halt,cancel
let's switch out of whisper mode,whisper_mode
that would be true,yes
"uber, i have 3 people who are going to union station",uber
are my tires under-inflated,tire_pressure
go forward one song,next_song
can you set up a pto request for me for march 20th to april 12th,pto_request
my card was malfunctioning and was returned to me,card_declined
does mcdonalds take reservations,accept_reservations
can you tell me my spending history from last week,spending_history
can you find me a recipe for pie,recipe
i was buying qtips today at walmart and my card got declined,card_declined
when will i get to my destination,flight_status
would it be safe to go to columbia,travel_alert
who else do you work for,who_do_you_work_for
how many teaspoons in a cup,measurement_conversion
find out why my card was declined,card_declined
let me know what my credit score is,credit_score
what should i know about the carry on policy for american,carry_on
can you tell me how busy outback steakhouse will be at 7:30 pm,how_busy
does kenya have any travel alerts right now,travel_alert
are there any transaction fees associated with my usaa card if i am in india,international_fees
create alarm,alarm
what is the equal number of dollars i can exchange for 50 pesos,exchange_rate
could you check my account and let me know how much i spent on food in january,spending_history
go ahead and change your accent to the male british one,change_accent
can my volume be increased,change_volume
find me the number for jet blue's customer service so i can yell at someone about my missing luggage,lost_luggage
what time will i be able to board the plane,flight_status
does chillis take reservations,accept_reservations
what do i do to get cach back for points on my discover card,redeem_rewards
what is the next step if my luggage was lost,lost_luggage
do you know the name of this song,what_song
how does this cars mpg do on the highway,mpg
could you please tell me a good joke,tell_joke
how long do you cook a hamburger for,cook_time
tell me what song this is,what_song
how can i find my routing number for el dorado,routing
i would appreciate it if you could tell me the status of my southwest flight,flight_status
