text,intent
i haven't heard if my application for a credit card has been accepted or not can you check on it for me,application_status
how long will it take to walk to the safeway in the strip mall,distance
tell me how i can reset to factory settings,reset_settings
i must call dr smith,make_call
please book a car for me in ho chi minh,car_rental
can you tell me what is included in my health benefits,insurance
"let's go ahead and scratch laundry off my to do list, please!",todo_list_update
make not of my appointment for tomorrow on my calendar,calendar_update
i have to know what plug that country uses,plug_type
"might be true, might be false",maybe
don't you work for someone else,who_do_you_work_for
how much longer until my credit card application is checked,application_status
give me the specifics on my federal taxes,taxes
can you get me the name of this song,what_song
do they take reservations at carrabbas,accept_reservations
please tell me the status of my last online order from walmart,order_status
please run that by me again,repeat
what are the rules for carry on luggage,carry_on
nigeria is in which time zone,timezone
it depends,maybe
how many rewards points do i have for my mastercard,rewards_balance
what's the balance on my sprint account,bill_balance
change the speed of your voice to slower,change_speed
what scheduled meetings do i have today,meeting_schedule
slow your roll,change_speed
how do i find out what my credit score is,credit_score
what did ya save my name as,user_name
did i add to my reminder list that i need to take the car in for an oil change,reminder
my starbucks rewards balance is,rewards_balance
is it possible to make reservations at chili's,accept_reservations
what name should i use to address you,what_is_your_name
what is my yearly salary,income
can you put in a pto request for march 7th to the 9th,pto_request
can i check my gold rewards card online,rewards_balance
what time is it now pacific time,time
how much will i pay in state taxes,taxes
tell me the date of my last car check up,last_maintenance
how much is the total due for my pgw gas bill,bill_balance
i need to know if cleaning out the fridge is on my to do list,todo_list
tell me the meaning of alternative,definition
alter your language to french,change_language
i say negative,no
would it be smart to get a plug converter when i visit israel,plug_type
what day will i get paid,payday
give me a list of things to do in orlando,travel_suggestion
what kind of plug type do they use in russia,plug_type
i have a lot of credit card points saved up and would like to start redeeming them,redeem_rewards
"i need to get some assistance figuring out how i can rollover my 401k, please",rollover_401k
"i want sushi, is there any good place in ho chi minh",restaurant_suggestion
where do i go the transfer my 401k,rollover_401k
what do you enjoy doing while not working,what_are_your_hobbies
how do i adjust my insurance policy,insurance_change
what time is it in the eastern standard timezone,time
how long does it take to replace a stolen credit card,replacement_card_duration
what documents to i need to go to egypt,international_visa
new playlist that i will add god's plan to,update_playlist
how do you spell hotdog,spelling
help me find my phone,find_phone
how are the reviews for spaghetti at the olive garden,restaurant_reviews
why hello,greeting
can you turn on the tv,smart_home
any pets in your household,do_you_have_pets
what is the status of my online order of coffee pods,order_status
"are you an actual person, or ai",are_you_a_bot
i need to add cherrios to the grocery list,shopping_list_update
a meeting needs to be schedule and i need to know how,schedule_meeting
are you real or an ai,are_you_a_bot
i made a reservation under mark hamil at the emporium that i don't need any more,cancel_reservation
what is the due date of my bill,bill_due
don't make too much noise,whisper_mode
where's the nearest gas station,directions
i would like to hear the next song on this playlist,next_song
"can you teach me how to set up direct deposit, or show me who can",direct_deposit
what is the square root of 144,calculator
how would i say love in french,translate
i need any relevant travel alerts for australia,travel_alert
what's the time it takes to make a decent omelette,cook_time
i would appreciate it if you could talk to me in french,change_language
can you tell me the amount of calories i can expect one tuna sandwich to contain,calories
