how long will i be on the bus to new orleans,148,0.078,41,0.065,58,0.064,121,0.051,50,0.04,9,0.039,132,0.035,2,0.035,135,0.033,32,0.033
will you repeat what you just said,40,0.171,11,0.161,86,0.081,32,0.062,9,0.051,39,0.027,1,0.025,130,0.022,16,0.02,50,0.019
look up the operating hours of my local park on weekends,11,0.057,9,0.051,16,0.034,50,0.033,39,0.032,41,0.032,1,0.029,58,0.028,130,0.026,132,0.025
i may have a fraudulent transaction,90,0.235,8,0.14,39,0.035,71,0.025,130,0.024,138,0.02,9,0.018,132,0.018,50,0.018,55,0.016
what is the calorie content in potatoes,0,0.374,34,0.34,11,0.017,9,0.017,112,0.014,39,0.012,32,0.011,55,0.01,50,0.007,114,0.006
flange means what,55,0.144,144,0.071,107,0.051,50,0.037,75,0.033,39,0.032,90,0.029,16,0.024,70,0.023,1,0.023
how do i get to the train by foot,41,0.312,9,0.07,11,0.067,121,0.047,129,0.043,148,0.039,132,0.028,2,0.025,75,0.025,32,0.023
thanks for the reply,43,0.24,130,0.04,118,0.036,32,0.028,94,0.023,50,0.023,39,0.021,11,0.018,1,0.015,68,0.015
what are some fun local experiences in canada,41,0.328,11,0.057,2,0.048,32,0.034,75,0.027,96,0.026,9,0.022,90,0.018,82,0.017,130,0.016
how do increase the credit limit on my visa card,5,0.186,11,0.102,12,0.097,129,0.057,9,0.052,41,0.051,114,0.026,23,0.022,90,0.017,50,0.014
what are the ai's hobbies,10,0.195,105,0.074,11,0.037,9,0.037,55,0.02,39,0.02,97,0.019,94,0.018,90,0.017,96,0.016
how is the weather today,31,0.222,32,0.084,9,0.036,75,0.028,11,0.027,50,0.022,118,0.018,61,0.016,39,0.015,94,0.015
when does my milk expire,44,0.14,50,0.067,115,0.067,32,0.064,11,0.047,9,0.031,58,0.031,6,0.031,1,0.027,34,0.022
i need to make changes to my insurance policy,15,0.368,105,0.255,11,0.031,27,0.021,50,0.015,97,0.015,1,0.012,114,0.011,61,0.011,130,0.01
are there 8pm tables available at texas roadhouse,113,0.113,32,0.086,82,0.084,11,0.069,50,0.044,97,0.041,69,0.034,75,0.023,1,0.023,130,0.02
i need this song title,16,0.122,133,0.089,11,0.088,97,0.075,32,0.074,39,0.031,130,0.031,69,0.022,50,0.02,137,0.018
i am needing to know when you were born,11,0.122,9,0.101,115,0.1,32,0.094,30,0.042,16,0.035,58,0.033,97,0.031,69,0.02,3,0.019
i would love to know the interest rate on my bank of america cd account,28,0.222,11,0.14,32,0.1,9,0.095,128,0.015,90,0.014,39,0.013,130,0.013,1,0.012,71,0.012
what hobbies do you do,10,0.658,11,0.04,9,0.03,32,0.015,94,0.009,130,0.008,39,0.007,69,0.007,97,0.007,55,0.007
what types of furry companions do you have,108,0.748,11,0.032,9,0.017,32,0.015,39,0.008,55,0.006,94,0.006,90,0.005,130,0.005,50,0.005
"please flip a coin for me, tails i win",7,0.197,11,0.076,114,0.068,3,0.047,23,0.045,32,0.033,9,0.032,13,0.025,121,0.022,50,0.021
i am currently located in what town,75,0.227,148,0.055,2,0.035,50,0.03,129,0.024,32,0.024,97,0.023,132,0.023,9,0.022,130,0.022
has my amex application gone through yet,128,0.305,32,0.093,50,0.066,8,0.035,147,0.031,11,0.023,9,0.019,58,0.019,4,0.018,1,0.015
"nice, excellent!",116,0.122,130,0.109,50,0.053,39,0.039,94,0.035,1,0.028,23,0.028,128,0.017,112,0.016,96,0.014
whens your birthday,30,0.126,115,0.103,147,0.091,130,0.068,16,0.033,11,0.032,144,0.027,148,0.024,39,0.023,24,0.019
"stop working on it, i need something else",87,0.141,91,0.091,32,0.075,11,0.073,71,0.052,150,0.051,147,0.047,27,0.039,58,0.024,97,0.017
"my card is lost, i would like to report it",36,0.343,11,0.088,32,0.065,92,0.043,8,0.037,71,0.025,9,0.019,114,0.016,138,0.015,23,0.014
what should i do with an unusable and damaged card,146,0.295,71,0.107,9,0.061,11,0.035,39,0.026,114,0.024,50,0.019,8,0.018,32,0.018,129,0.017
i want to know when i was last paid,32,0.178,115,0.111,11,0.078,9,0.054,58,0.047,49,0.037,33,0.025,50,0.021,85,0.02,1,0.016
what's the point balance on my marriot rewards card,13,0.176,4,0.071,23,0.066,2,0.059,9,0.056,11,0.056,41,0.034,114,0.031,32,0.024,57,0.02
how many years has al been on earth,115,0.139,58,0.132,11,0.034,16,0.028,39,0.027,9,0.025,6,0.023,32,0.02,78,0.019,147,0.019
set a one minute timer,58,0.213,6,0.211,19,0.062,77,0.022,16,0.021,39,0.016,27,0.015,94,0.014,97,0.013,1,0.013
what is the sum of eleven and ten,9,0.149,55,0.057,39,0.054,50,0.046,1,0.04,16,0.032,96,0.031,97,0.026,11,0.025,114,0.016
what's a simple chinese recipe for dinner,66,0.194,112,0.181,9,0.071,11,0.05,82,0.027,130,0.025,55,0.023,39,0.022,32,0.019,50,0.016
do i need to get a visa to visit canada,128,0.164,134,0.085,132,0.072,2,0.055,54,0.054,11,0.045,50,0.043,32,0.038,100,0.027,9,0.025
how do i order some checkbooks for my chase account,100,0.144,50,0.107,11,0.087,1,0.062,9,0.053,129,0.038,8,0.034,32,0.019,90,0.018,3,0.018
do i need some vaccinations or anything if i'm going to eastern europe,76,0.13,32,0.065,132,0.061,41,0.061,2,0.061,11,0.059,9,0.029,128,0.028,3,0.024,97,0.021
i want to tell susan that the meeting has been cancelled,87,0.145,107,0.102,97,0.086,52,0.066,3,0.037,69,0.03,50,0.027,11,0.022,91,0.022,147,0.021
will the anti-vaxxers die off if no one gives them vaccines,76,0.093,90,0.047,9,0.033,32,0.032,50,0.03,147,0.026,11,0.026,138,0.026,114,0.026,3,0.025
i would like to have my credit increased to 5000 dollars,11,0.133,32,0.133,5,0.084,12,0.07,141,0.058,128,0.032,9,0.031,114,0.028,23,0.023,47,0.023
does this take regular unleaded,55,0.044,130,0.044,50,0.041,94,0.034,9,0.029,99,0.029,147,0.028,39,0.027,38,0.025,46,0.023
how long before the next day off is here,115,0.075,6,0.063,120,0.061,78,0.055,58,0.045,32,0.042,50,0.039,1,0.037,11,0.027,24,0.019
have i been spending more money at restaurants,57,0.148,8,0.058,113,0.05,9,0.031,32,0.028,50,0.027,90,0.026,85,0.025,147,0.024,33,0.023
i want to know if you are a cat or dog person,108,0.467,32,0.095,11,0.074,9,0.072,128,0.02,50,0.012,55,0.011,90,0.011,3,0.009,107,0.009
make a chart of the different types of whales,1,0.069,11,0.058,39,0.056,55,0.034,86,0.031,130,0.027,50,0.024,97,0.024,9,0.024,16,0.018
can you tell me if there are any shots that i am required to have before traveling to south africa,11,0.117,76,0.098,9,0.084,2,0.074,132,0.072,32,0.059,3,0.029,41,0.029,97,0.022,100,0.021
where's the closest car wash my car smells,11,0.101,9,0.079,3,0.06,148,0.06,32,0.059,41,0.037,50,0.036,147,0.02,39,0.02,1,0.019
what's the cooking time for the cake,77,0.592,58,0.055,66,0.024,11,0.019,6,0.017,9,0.016,32,0.014,50,0.013,1,0.013,39,0.009
i no longer need to wash dishes; take it of my list,91,0.119,50,0.059,11,0.053,147,0.041,87,0.039,1,0.037,27,0.037,142,0.036,39,0.031,71,0.027
please get off my phone,11,0.129,18,0.109,147,0.099,71,0.073,63,0.052,91,0.046,32,0.038,68,0.023,50,0.021,9,0.019
"can you tell me how to change my car's oil, and what type i need to buy",9,0.187,46,0.155,11,0.138,32,0.054,3,0.045,48,0.036,129,0.022,50,0.018,1,0.016,90,0.014
can you find what my credit score is,47,0.26,11,0.163,32,0.129,9,0.103,130,0.026,3,0.021,39,0.02,90,0.012,97,0.012,147,0.011
can you give me a recipe for german chocolate cake,11,0.146,112,0.124,9,0.103,32,0.075,66,0.07,3,0.042,130,0.028,90,0.021,50,0.019,69,0.017
help me change my pin number,22,0.329,11,0.092,32,0.043,9,0.034,27,0.033,3,0.021,39,0.017,135,0.017,114,0.016,130,0.014
do you go by any nicknames,11,0.077,147,0.043,130,0.041,9,0.04,32,0.037,55,0.026,97,0.024,39,0.023,144,0.021,90,0.021
can you tell me what is included in my health benefits,11,0.159,32,0.136,9,0.071,3,0.049,69,0.033,50,0.024,128,0.022,105,0.019,130,0.017,97,0.017
"how many people have held the role of county attorney bearing the family name ""dixon""",9,0.046,147,0.044,58,0.042,144,0.04,39,0.037,16,0.031,90,0.031,11,0.03,50,0.027,96,0.026
tell me what my credit card's apr is,11,0.108,9,0.088,128,0.062,32,0.057,12,0.034,109,0.029,57,0.027,114,0.024,47,0.022,33,0.021
how much have i spent on my bank card sine i last paid my bill,57,0.18,8,0.11,110,0.087,114,0.058,23,0.042,9,0.039,33,0.037,32,0.034,11,0.03,85,0.026
what does it mean to be an alpha male,55,0.149,50,0.073,116,0.064,39,0.033,9,0.029,70,0.029,32,0.026,16,0.026,107,0.021,69,0.02
can you start talking to me in spanish from here on out,107,0.278,11,0.07,42,0.044,27,0.042,32,0.035,69,0.03,3,0.026,9,0.024,50,0.022,53,0.021
could you create a new avatar for me,11,0.16,32,0.106,9,0.079,69,0.056,90,0.049,130,0.041,97,0.024,3,0.02,39,0.019,27,0.014
change the name that you call me,107,0.156,106,0.106,11,0.089,135,0.062,144,0.042,3,0.033,74,0.029,136,0.029,27,0.025,39,0.017
can i give you instructions in japanese,11,0.132,129,0.124,9,0.059,1,0.041,130,0.035,70,0.034,39,0.03,107,0.026,50,0.023,90,0.02
"yes, that's what i want",11,0.182,32,0.109,130,0.068,97,0.049,39,0.026,1,0.024,50,0.021,114,0.015,94,0.015,23,0.014
inform me the lowest amount i can pay for my cable bill,19,0.076,1,0.073,11,0.064,110,0.057,9,0.052,32,0.043,114,0.041,50,0.041,33,0.026,97,0.025
where can i satisfy my craving for french food in milwaukee,11,0.169,32,0.089,41,0.075,50,0.056,82,0.055,9,0.053,112,0.042,1,0.038,2,0.023,132,0.02
how do i slow down my ai's voice,11,0.106,56,0.048,32,0.041,20,0.038,107,0.038,9,0.036,95,0.03,69,0.027,53,0.026,97,0.026
are you a real person or a computer,32,0.076,55,0.062,9,0.056,50,0.047,124,0.045,11,0.039,97,0.036,39,0.031,74,0.025,127,0.025
is there an easy way to change feet into inches,81,0.23,11,0.042,9,0.04,130,0.026,90,0.026,27,0.025,147,0.02,32,0.018,75,0.017,135,0.017
i was just at target and they declined my card and i can't understand why,71,0.355,8,0.098,9,0.087,147,0.055,75,0.04,87,0.035,138,0.018,114,0.013,58,0.012,90,0.012
would it be possible to make a pto request for january 15th and 16th,115,0.13,120,0.102,32,0.06,78,0.05,9,0.04,11,0.037,41,0.035,3,0.027,69,0.026,88,0.023
tell me the calorie content for an apple,0,0.253,34,0.242,11,0.053,112,0.051,9,0.045,32,0.025,3,0.016,107,0.016,39,0.011,68,0.009
what is it is all relative mean,55,0.056,39,0.044,90,0.038,97,0.029,50,0.028,69,0.027,123,0.025,9,0.024,70,0.024,94,0.021
what is the apr on my first bank card account,131,0.275,109,0.065,9,0.047,71,0.026,57,0.023,8,0.022,32,0.02,28,0.02,55,0.017,114,0.016
i saw suspicious activity on my bank account,138,0.145,8,0.137,92,0.046,9,0.038,57,0.031,90,0.028,32,0.023,130,0.02,147,0.02,50,0.018
on what day do i have to pay my nordstrom bill,33,0.096,110,0.081,115,0.067,32,0.05,50,0.045,11,0.034,58,0.032,9,0.032,8,0.027,114,0.026
add to my playlist smooth operator by sade,133,0.116,29,0.113,137,0.074,37,0.044,11,0.025,95,0.023,50,0.022,39,0.02,1,0.02,130,0.02
no that's wrong,147,0.468,97,0.063,144,0.047,150,0.042,87,0.039,71,0.032,69,0.019,107,0.017,50,0.012,32,0.01
find the nutrition info for cheese fries for me,34,0.263,112,0.15,82,0.049,11,0.046,0,0.044,149,0.033,66,0.027,32,0.018,9,0.016,3,0.016
set a reminder for me to request time off,16,0.083,11,0.072,58,0.071,97,0.053,1,0.043,32,0.037,130,0.027,61,0.024,6,0.023,2,0.023
does my chase card have international transaction fees,54,0.15,8,0.129,32,0.079,11,0.074,9,0.031,132,0.018,147,0.017,57,0.017,39,0.016,130,0.016
does buffalo wild wings do reservations,112,0.135,82,0.109,69,0.064,50,0.055,97,0.031,32,0.031,147,0.025,113,0.024,11,0.023,55,0.022
i prefer to go by brad,106,0.097,136,0.085,51,0.063,11,0.044,39,0.036,144,0.034,97,0.026,130,0.024,107,0.021,32,0.02
"hi, can you tell me the interest on my ira",28,0.205,11,0.098,32,0.08,9,0.065,90,0.017,68,0.015,74,0.014,39,0.014,107,0.014,118,0.014
can a robot really travel back in time,90,0.091,147,0.07,58,0.066,41,0.055,57,0.052,130,0.043,55,0.042,96,0.041,9,0.04,132,0.031
which mexican meal would be good,112,0.246,82,0.225,50,0.097,1,0.053,11,0.051,32,0.031,90,0.016,9,0.013,66,0.012,39,0.011
i want a new pin for my savings account,22,0.365,11,0.09,32,0.041,27,0.039,128,0.029,9,0.026,50,0.024,130,0.019,114,0.017,1,0.015
what percentage gas do i need,38,0.133,32,0.084,11,0.083,94,0.076,99,0.057,9,0.038,97,0.022,3,0.022,50,0.021,114,0.021
what kind of mileage does this car get,94,0.321,99,0.077,38,0.052,148,0.049,9,0.036,11,0.03,32,0.029,50,0.017,41,0.012,39,0.012
can you check the tire pressure,59,0.229,11,0.129,32,0.078,9,0.055,3,0.043,130,0.036,103,0.03,39,0.022,90,0.021,147,0.019
do i have toothpaste on my shopping list,140,0.114,104,0.076,11,0.067,32,0.059,50,0.055,130,0.04,9,0.035,16,0.026,90,0.025,147,0.025
false,147,0.345,71,0.037,144,0.033,50,0.023,32,0.023,40,0.018,128,0.016,87,0.015,97,0.013,39,0.012
please search for portland's timezone,17,0.098,75,0.074,41,0.066,58,0.053,11,0.051,2,0.039,32,0.033,132,0.03,9,0.03,39,0.02
can you see where my package is,11,0.08,75,0.08,32,0.07,26,0.067,9,0.056,130,0.031,50,0.026,93,0.025,69,0.023,90,0.02
read me my reminders list,61,0.075,16,0.051,142,0.045,86,0.039,11,0.039,58,0.037,50,0.032,126,0.026,1,0.026,68,0.026
am i eligible for a new credit card application,128,0.145,32,0.112,131,0.047,11,0.042,27,0.04,50,0.036,42,0.029,1,0.027,9,0.022,111,0.019
why was my card got declined when i am trying to pay for dinner when i am in vietnam,71,0.237,9,0.185,8,0.057,148,0.056,113,0.032,32,0.027,11,0.026,110,0.025,75,0.024,54,0.023
should i hit or stay at 17 in blackjack,32,0.098,3,0.075,50,0.065,11,0.06,9,0.056,75,0.039,97,0.024,90,0.024,1,0.024,58,0.019
are you one of my employees,127,0.248,32,0.072,11,0.039,50,0.033,130,0.03,128,0.024,9,0.023,39,0.017,74,0.017,55,0.017
tell me the subjects you're aware of,32,0.122,11,0.109,9,0.031,69,0.03,97,0.027,3,0.026,39,0.02,107,0.017,68,0.016,61,0.015
can you tell me how many points i have on my kohls card,11,0.162,9,0.122,32,0.12,13,0.055,4,0.04,114,0.026,2,0.025,57,0.019,50,0.018,12,0.017
what type of animal is living in your home,108,0.512,11,0.049,32,0.039,9,0.03,55,0.022,39,0.019,50,0.015,16,0.013,3,0.012,97,0.011
tell me about my insurance benefits,105,0.189,32,0.107,11,0.082,9,0.03,3,0.03,50,0.028,39,0.021,4,0.019,97,0.017,107,0.017
can you do a coin flip,7,0.217,11,0.119,9,0.071,32,0.059,90,0.052,96,0.026,130,0.024,147,0.021,39,0.02,50,0.016
diy oil change and oil type,50,0.069,46,0.058,1,0.046,48,0.044,107,0.035,147,0.033,61,0.032,128,0.031,39,0.027,114,0.026
i don't want you to speak any more for now,97,0.121,58,0.081,71,0.079,69,0.076,91,0.051,27,0.037,14,0.035,87,0.034,56,0.029,1,0.025
how do i prevent my credit score from lowering,47,0.286,11,0.083,32,0.049,114,0.047,9,0.044,141,0.024,138,0.023,50,0.017,27,0.015,97,0.013
would you add bananas to my shopping list as i am out,104,0.147,11,0.09,9,0.061,140,0.06,112,0.042,142,0.04,32,0.038,3,0.035,50,0.031,149,0.024
"if you were smart, would you know my name",9,0.161,11,0.126,144,0.058,90,0.05,68,0.04,147,0.033,74,0.026,71,0.023,16,0.022,39,0.021
how's the fuel efficiency for city driving for this car,94,0.218,32,0.053,41,0.047,38,0.04,11,0.04,9,0.039,39,0.035,99,0.029,50,0.022,128,0.02
can you talk in spanish,11,0.142,32,0.106,107,0.094,69,0.069,147,0.048,9,0.04,3,0.032,130,0.027,97,0.026,90,0.024
make a reminder to give the cat her flea medicine,16,0.21,61,0.117,125,0.076,11,0.036,58,0.035,108,0.032,129,0.025,1,0.024,3,0.022,39,0.021
i would like to know the amount of gas i have,32,0.101,11,0.1,38,0.09,9,0.072,99,0.06,94,0.044,2,0.028,114,0.02,130,0.019,90,0.019
what's the due date for my american express payment,115,0.118,33,0.052,16,0.048,32,0.042,11,0.042,8,0.04,110,0.039,9,0.037,1,0.032,114,0.03
i need to cancel my reservation after all,52,0.255,87,0.152,147,0.043,50,0.025,91,0.025,113,0.024,2,0.02,11,0.017,132,0.017,58,0.016
"what time is it right now in adelaide, australia",75,0.224,58,0.122,9,0.053,115,0.046,17,0.046,26,0.028,6,0.024,78,0.019,39,0.016,11,0.016
i need to know the dollar to peso conversion,117,0.21,16,0.163,9,0.051,11,0.029,70,0.024,39,0.023,97,0.023,8,0.022,128,0.019,61,0.016
how man z's are in zombie,144,0.093,39,0.039,107,0.034,16,0.032,9,0.027,50,0.026,97,0.025,55,0.025,130,0.024,18,0.023
i need to know my bank balance,11,0.133,23,0.093,32,0.09,16,0.086,114,0.064,61,0.041,57,0.036,9,0.031,130,0.023,97,0.02
cut cucumbers can stay in the fridge for how long before spoiling,58,0.085,50,0.06,112,0.052,9,0.036,130,0.036,6,0.034,129,0.033,34,0.033,44,0.028,1,0.023
are you now working for me,127,0.292,32,0.09,50,0.044,11,0.03,128,0.027,135,0.026,97,0.025,75,0.018,49,0.015,9,0.015
does the shopping list have apples on it,140,0.256,50,0.049,9,0.039,149,0.038,90,0.037,112,0.037,130,0.036,11,0.036,39,0.032,147,0.024
"did i buy too many donuts recently, like last week",50,0.064,32,0.058,90,0.056,9,0.056,0,0.054,57,0.053,139,0.033,147,0.031,130,0.03,11,0.03
set a 3 minute timer,6,0.224,58,0.201,19,0.029,77,0.028,16,0.022,39,0.02,27,0.016,94,0.016,1,0.015,50,0.012
would you give me examples of what some of your hobbies are,11,0.219,10,0.145,32,0.102,9,0.093,69,0.023,39,0.022,130,0.02,90,0.019,55,0.018,97,0.016
on my chase bank account what is the interest rate,28,0.392,9,0.073,32,0.036,11,0.032,39,0.031,114,0.027,55,0.018,97,0.013,16,0.011,1,0.011
who are you manufactured by,127,0.088,73,0.075,32,0.053,11,0.04,9,0.037,74,0.032,39,0.032,55,0.026,16,0.024,144,0.023
do you know why my bank account is frozen,32,0.159,11,0.107,14,0.099,102,0.086,9,0.07,3,0.051,147,0.027,50,0.024,114,0.022,23,0.015
"ai, what can i call you",74,0.19,11,0.078,107,0.066,32,0.046,3,0.045,106,0.038,51,0.036,136,0.031,9,0.026,144,0.021
what is the area of a 20 x 20 room,55,0.073,9,0.072,11,0.041,39,0.04,81,0.037,75,0.032,16,0.028,32,0.026,96,0.025,147,0.02
can you tell me what i have spent on food recently,11,0.128,57,0.121,9,0.121,32,0.054,3,0.042,8,0.027,130,0.022,90,0.016,139,0.015,39,0.014
it was great to have this conversation with you,43,0.103,91,0.089,130,0.041,74,0.026,39,0.023,58,0.022,69,0.018,116,0.017,40,0.017,50,0.017
spell out potato,144,0.36,147,0.06,39,0.046,107,0.03,72,0.025,55,0.024,68,0.022,9,0.02,112,0.019,130,0.018
can you confirm my reservation for 6 at the outback,113,0.184,97,0.106,3,0.052,82,0.048,69,0.045,50,0.04,1,0.038,2,0.037,11,0.033,41,0.033
"i didn't understand what you just said, can you repeat it",40,0.076,9,0.053,11,0.052,70,0.033,147,0.03,97,0.029,90,0.027,1,0.023,69,0.022,68,0.021
using my card in tulsa won't cause me to be charged extra will it,8,0.117,75,0.054,39,0.041,41,0.034,130,0.031,17,0.031,114,0.03,132,0.027,57,0.023,54,0.022
tell me how much in tax on this,45,0.253,3,0.089,11,0.082,9,0.058,49,0.035,39,0.03,33,0.018,114,0.017,32,0.015,97,0.012
i need to rent a car for may 8th to may 25th in danville and i'd like a ford,143,0.34,115,0.047,11,0.045,9,0.042,32,0.037,2,0.037,120,0.035,97,0.032,41,0.031,132,0.03
what is the price of my state taxes that i owe,45,0.287,33,0.158,9,0.057,110,0.049,11,0.044,85,0.032,114,0.028,3,0.023,32,0.017,39,0.017
can you please talk faster,95,0.222,11,0.162,32,0.125,58,0.029,20,0.026,9,0.025,107,0.02,3,0.017,94,0.014,69,0.014
do i need an international visa to go to england,134,0.257,54,0.15,128,0.057,132,0.042,11,0.036,2,0.029,41,0.022,9,0.022,147,0.02,16,0.02
how have you been,32,0.099,118,0.067,11,0.044,9,0.039,75,0.036,94,0.024,68,0.019,58,0.019,50,0.016,61,0.014
set timer for 5 minutes,6,0.284,58,0.176,77,0.051,19,0.036,16,0.022,39,0.02,27,0.016,94,0.015,1,0.013,50,0.011
mpg of this car,94,0.486,38,0.096,19,0.041,99,0.035,20,0.022,147,0.022,130,0.018,39,0.017,81,0.01,50,0.01
when did i last get my car serviced,32,0.155,58,0.101,115,0.076,11,0.071,50,0.054,9,0.048,1,0.035,145,0.03,130,0.018,16,0.016
cancel my 6:00 reservation at the cheesecake factory,113,0.148,52,0.143,87,0.096,147,0.042,112,0.034,82,0.028,50,0.028,11,0.027,132,0.027,115,0.021
what kind of hobbies are you interested in,10,0.472,11,0.05,9,0.033,32,0.019,90,0.015,39,0.014,94,0.014,130,0.013,55,0.012,97,0.012
please place this track on my driving mix,11,0.093,32,0.064,97,0.064,69,0.053,50,0.041,130,0.039,41,0.033,39,0.032,121,0.027,133,0.026
